Time,Noisy current,Channels
12.17542,3.39668,0
12.17552,4.47063,0
12.17562,5.5196,0
12.17572,5.81931,0
12.17582,4.42068,0
12.17591,3.72136,0
12.17601,4.44565,0
12.17611,4.92019,0
12.17621,3.02205,0
12.17631,4.1959,0
12.17641,4.07102,0
12.17651,3.2718,0
12.17661,4.97014,0
12.17671,3.89619,0
12.17681,4.67043,0
12.17691,4.94517,0
12.17701,4.34575,0
12.17711,2.22283,0
12.17721,3.32175,0
12.17731,3.54653,0
12.17741,3.89619,0
12.17751,2.59746,0
12.17761,2.57248,0
12.17771,3.84624,0
12.1778,2.3477,0
12.17791,2.87219,0
12.178,2.048,0
12.1781,3.99609,0
12.1782,3.54653,0
12.1783,3.79629,0
12.1784,3.99609,0
12.1785,2.94712,0
12.1786,4.52058,0
12.1787,2.79726,0
12.1788,4.62048,0
12.1789,2.79726,0
12.179,3.97112,0
12.1791,4.17092,0
12.1792,3.94614,0
12.1793,3.77131,0
12.1794,4.02107,0
12.1795,6.01912,0
12.1796,3.49658,0
12.1797,4.74536,0
12.1798,3.74634,0
12.17989,3.97112,0
12.17999,4.72039,0
12.18009,3.2718,0
12.18019,4.34575,0
12.18029,4.07102,0
12.18039,3.14692,0
12.18049,2.67239,0
12.18059,4.22087,0
12.18069,4.2958,0
12.18079,2.77229,0
12.18089,3.04702,0
12.18099,3.19687,0
12.18109,3.94614,0
12.18119,3.77131,0
12.18129,3.77131,0
12.18139,2.07297,0
12.18149,4.47063,0
12.18159,3.69639,0
12.18169,4.97014,0
12.18179,3.072,0
12.18188,2.84722,0
12.18198,3.89619,0
12.18208,5.29482,0
12.18218,6.46868,0
12.18228,3.42165,0
12.18238,3.14692,0
12.18248,3.09697,0
12.18258,4.62048,0
12.18268,4.04604,0
12.18278,3.82126,0
12.18288,5.02009,0
12.18298,4.42068,0
12.18308,4.92019,0
12.18318,4.2958,0
12.18328,4.84526,0
12.18338,5.16995,0
12.18348,3.84624,0
12.18358,4.3957,0
12.18368,5.24487,0
12.18377,4.62048,0
12.18388,5.46965,0
12.18397,3.52156,0
12.18407,5.04507,0
12.18417,3.62146,0
12.18427,3.72136,0
12.18437,4.1959,0
12.18447,3.39668,0
12.18457,4.79531,0
12.18467,4.3957,0
12.18477,4.54556,0
12.18487,3.74634,0
12.18497,4.44565,0
12.18507,5.02009,0
12.18517,4.77034,0
12.18527,4.64546,0
12.18537,3.69639,0
12.18547,4.94517,0
12.18557,4.47063,0
12.18567,3.1719,0
12.18577,3.79629,0
12.18586,4.62048,0
12.18596,4.14595,0
12.18606,3.84624,0
12.18616,1.94809,0
12.18626,4.3957,0
12.18636,3.87121,0
12.18646,3.57151,0
12.18656,3.84624,0
12.18666,4.57053,0
12.18676,3.47161,0
12.18686,3.54653,0
12.18696,3.94614,0
12.18706,4.24585,0
12.18716,3.49658,0
12.18726,3.42165,0
12.18736,3.57151,0
12.18746,4.52058,0
12.18756,1.97307,0
12.18766,4.04604,0
12.18776,2.97209,0
12.18785,3.57151,0
12.18795,2.47258,0
12.18805,3.79629,0
12.18815,3.22185,0
12.18825,4.22087,0
12.18835,3.04702,0
12.18845,4.24585,0
12.18855,3.67141,0
12.18865,4.37073,0
12.18875,3.52156,0
12.18885,3.1719,0
12.18895,3.19687,0
12.18905,5.16995,0
12.18915,4.92019,0
12.18925,3.14692,0
12.18935,3.67141,0
12.18945,4.52058,0
12.18955,2.44761,0
12.18965,4.3957,0
12.18974,3.49658,0
12.18985,3.72136,0
12.18994,4.32078,0
12.19004,3.92117,0
12.19014,4.27083,0
12.19024,3.64643,0
12.19034,3.84624,0
12.19044,4.24585,0
12.19054,3.3717,0
12.19064,4.04604,0
12.19074,2.54751,0
12.19084,5.34478,0
12.19094,4.17092,0
12.19104,4.67043,0
12.19114,4.22087,0
12.19124,5.04507,0
12.19134,4.72039,0
12.19144,3.67141,0
12.19154,4.87024,0
12.19164,4.52058,0
12.19174,4.22087,0
12.19183,4.14595,0
12.19193,5.12,0
12.19203,4.67043,0
12.19213,4.34575,0
12.19223,4.62048,0
12.19233,6.19394,0
12.19243,3.1719,0
12.19253,5.39473,0
12.19263,4.14595,0
12.19273,3.74634,0
12.19283,5.4197,0
12.19293,3.24683,0
12.19303,5.49463,0
12.19313,5.12,0
12.19323,4.12097,0
12.19333,4.34575,0
12.19343,5.81931,0
12.19353,3.97112,0
12.19363,4.69541,0
12.19373,4.14595,0
12.19382,3.94614,0
12.19392,4.54556,0
12.19402,3.44663,0
12.19412,4.44565,0
12.19422,4.42068,0
12.19432,4.54556,0
12.19442,3.84624,0
12.19452,5.54458,0
12.19462,3.69639,0
12.19472,4.3957,0
12.19482,3.12195,0
12.19492,2.92214,0
12.19502,4.1959,0
12.19512,3.69639,0
12.19522,2.64741,0
12.19532,4.096,0
12.19542,3.072,0
12.19552,3.77131,0
12.19562,3.3717,0
12.19571,3.54653,0
12.19582,3.64643,0
12.19591,3.49658,0
12.19601,3.34673,0
12.19611,2.94712,0
12.19621,4.27083,0
12.19631,2.82224,0
12.19641,2.47258,0
12.19651,3.34673,0
12.19661,3.94614,0
12.19671,4.52058,0
12.19681,3.69639,0
12.19691,5.14497,0
12.19701,4.14595,0
12.19711,4.07102,0
12.19721,5.79434,0
12.19731,4.72039,0
12.19741,3.74634,0
12.19751,3.97112,0
12.19761,4.64546,0
12.19771,5.2199,0
12.1978,3.19687,0
12.1979,4.62048,0
12.198,3.44663,0
12.1981,3.39668,0
12.1982,3.1719,0
12.1983,1.59844,0
12.1984,2.64741,0
12.1985,3.072,0
12.1986,4.62048,0
12.1987,2.1479,0
12.1988,4.94517,0
12.1989,2.59746,0
12.199,5.86926,0
12.1991,4.49561,0
12.1992,3.99609,0
12.1993,3.97112,0
12.1994,4.2958,0
12.1995,2.99707,0
12.1996,3.92117,0
12.1997,3.1719,0
12.19979,3.49658,0
12.19989,4.096,0
12.19999,4.2958,0
12.20009,3.74634,0
12.20019,3.94614,0
12.20029,3.57151,0
12.20039,3.59648,0
12.20049,3.47161,0
12.20059,4.17092,0
12.20069,4.87024,0
12.20079,4.24585,0
12.20089,4.17092,0
12.20099,4.89521,0
12.20109,4.67043,0
12.20119,4.54556,0
12.20129,4.1959,0
12.20139,4.37073,0
12.20149,5.2199,0
12.20159,4.62048,0
12.20168,4.14595,0
12.20179,4.22087,0
12.20188,3.29678,0
12.20198,4.77034,0
12.20208,5.34478,0
12.20218,4.1959,0
12.20228,5.34478,0
12.20238,4.52058,0
12.20248,4.34575,0
12.20258,4.34575,0
12.20268,5.04507,0
12.20278,4.47063,0
12.20288,3.99609,0
12.20298,4.72039,0
12.20308,4.04604,0
12.20318,4.1959,0
12.20328,4.92019,0
12.20338,3.77131,0
12.20348,3.87121,0
12.20358,5.96916,0
12.20368,5.2199,0
12.20377,4.62048,0
12.20387,3.62146,0
12.20397,4.69541,0
12.20407,3.24683,0
12.20417,4.37073,0
12.20427,4.32078,0
12.20437,4.54556,0
12.20447,4.32078,0
12.20457,4.87024,0
12.20467,3.22185,0
12.20477,3.49658,0
12.20487,3.3717,0
12.20497,4.12097,0
12.20507,3.74634,0
12.20517,2.77229,0
12.20527,2.77229,0
12.20537,3.32175,0
12.20547,4.87024,0
12.20557,3.39668,0
12.20567,3.49658,0
12.20576,4.42068,0
12.20586,2.92214,0
12.20596,2.97209,0
12.20606,3.19687,0
12.20616,2.59746,0
12.20626,2.64741,0
12.20636,4.92019,0
12.20646,3.47161,0
12.20656,3.87121,0
12.20666,3.84624,0
12.20676,4.49561,0
12.20686,3.94614,0
12.20696,4.34575,0
12.20706,2.99707,0
12.20716,3.99609,0
12.20726,3.64643,0
12.20736,5.02009,0
12.20746,2.82224,0
12.20756,2.94712,0
12.20765,3.14692,0
12.20776,1.84819,0
12.20785,4.97014,0
12.20795,1.52351,0
12.20805,4.74536,0
12.20815,2.87219,0
12.20825,2.92214,0
12.20835,2.92214,0
12.20845,3.24683,0
12.20855,3.1719,0
12.20865,3.54653,0
12.20875,3.19687,0
12.20885,3.52156,0
12.20895,2.49756,0
12.20905,4.27083,0
12.20915,3.57151,0
12.20925,2.67239,0
12.20935,3.59648,0
12.20945,2.54751,0
12.20955,1.99805,0
12.20965,3.89619,0
12.20974,3.1719,0
12.20984,3.69639,0
12.20994,3.77131,0
12.21004,2.94712,0
12.21014,3.44663,0
12.21024,4.04604,0
12.21034,3.3717,0
12.21044,2.64741,0
12.21054,2.49756,0
12.21064,2.29775,0
12.21074,3.14692,0
12.21084,2.64741,0
12.21094,2.64741,0
12.21104,3.79629,0
12.21114,2.77229,0
12.21124,2.29775,0
12.21134,4.1959,0
12.21144,2.17288,0
12.21154,3.54653,0
12.21164,2.39766,0
12.21173,3.12195,0
12.21183,4.12097,0
12.21193,2.79726,0
12.21203,3.97112,0
12.21213,3.64643,0
12.21223,2.39766,0
12.21233,2.97209,0
12.21243,3.24683,0
12.21253,2.87219,0
12.21263,2.74731,0
12.21273,3.59648,0
12.21283,2.84722,0
12.21293,2.57248,0
12.21303,3.57151,0
12.21313,4.02107,0
12.21323,2.77229,0
12.21333,3.92117,0
12.21343,3.42165,0
12.21353,2.2478,0
12.21362,2.87219,0
12.21373,3.52156,0
12.21382,2.62244,0
12.21392,2.89717,0
12.21402,2.54751,0
12.21412,2.94712,0
12.21422,3.62146,0
12.21432,2.07297,0
12.21442,2.02302,0
12.21452,4.34575,0
12.21462,3.52156,0
12.21472,3.52156,0
12.21482,3.3717,0
12.21492,4.44565,0
12.21502,3.59648,0
12.21512,4.24585,0
12.21522,2.12293,0
12.21532,4.22087,0
12.21542,2.79726,0
12.21552,3.99609,0
12.21562,3.87121,0
12.21571,2.54751,0
12.21581,3.92117,0
12.21591,3.54653,0
12.21601,4.42068,0
12.21611,3.94614,0
12.21621,3.09697,0
12.21631,4.32078,0
12.21641,4.52058,0
12.21651,3.49658,0
12.21661,3.74634,0
12.21671,2.29775,0
12.21681,4.44565,0
12.21691,4.3957,0
12.21701,3.14692,0
12.21711,4.1959,0
12.21721,3.94614,0
12.21731,3.89619,0
12.21741,3.82126,0
12.21751,4.37073,0
12.21761,2.77229,0
12.2177,3.072,0
12.2178,4.64546,0
12.2179,4.47063,0
12.218,5.07004,0
12.2181,4.89521,0
12.2182,3.072,0
12.2183,4.44565,0
12.2184,4.69541,0
12.2185,4.42068,0
12.2186,4.52058,0
12.2187,2.44761,0
12.2188,4.57053,0
12.2189,2.47258,0
12.219,4.02107,0
12.2191,6.14399,0
12.2192,3.12195,0
12.2193,4.04604,0
12.2194,4.24585,0
12.2195,4.49561,0
12.21959,3.69639,0
12.2197,3.92117,0
12.21979,4.07102,0
12.21989,4.07102,0
12.21999,4.07102,0
12.22009,3.1719,0
12.22019,4.096,0
12.22029,3.92117,0
12.22039,3.2718,0
12.22049,3.39668,0
12.22059,4.52058,0
12.22069,5.24487,0
12.22079,3.64643,0
12.22089,3.42165,0
12.22099,4.04604,0
12.22109,3.14692,0
12.22119,3.29678,0
12.22129,4.67043,0
12.22139,2.99707,0
12.22149,4.74536,0
12.22159,3.69639,0
12.22168,3.82126,0
12.22178,4.57053,0
12.22188,4.04604,0
12.22198,3.22185,0
12.22208,3.84624,0
12.22218,4.27083,0
12.22228,2.17288,0
12.22238,4.72039,0
12.22248,4.02107,0
12.22258,4.3957,0
12.22268,4.1959,0
12.22278,2.82224,0
12.22288,5.2199,0
12.22298,4.52058,0
12.22308,4.04604,0
12.22318,5.07004,0
12.22328,5.3198,0
12.22338,4.42068,0
12.22348,4.1959,0
12.22358,5.09502,0
12.22367,4.72039,0
12.22377,3.44663,0
12.22387,3.84624,0
12.22397,4.94517,0
12.22407,3.92117,0
12.22417,2.59746,0
12.22427,5.14497,0
12.22437,3.84624,0
12.22447,4.12097,0
12.22457,4.12097,0
12.22467,4.62048,0
12.22477,2.82224,0
12.22487,5.02009,0
12.22497,4.97014,0
12.22507,4.42068,0
12.22517,3.54653,0
12.22527,4.82029,0
12.22537,4.54556,0
12.22547,4.44565,0
12.22556,3.57151,0
12.22567,3.82126,0
12.22576,3.34673,0
12.22586,5.46965,0
12.22596,4.69541,0
12.22606,5.09502,0
12.22616,4.32078,0
12.22626,4.22087,0
12.22636,5.44468,0
12.22646,3.67141,0
12.22656,4.67043,0
12.22666,4.22087,0
12.22676,4.37073,0
12.22686,2.92214,0
12.22696,2.77229,0
12.22706,3.59648,0
12.22716,2.99707,0
12.22726,2.39766,0
12.22736,3.72136,0
12.22746,3.12195,0
12.22756,3.42165,0
12.22765,4.096,0
12.22775,3.34673,0
12.22785,3.74634,0
12.22795,3.94614,0
12.22805,2.99707,0
12.22815,3.2718,0
12.22825,3.99609,0
12.22835,3.62146,0
12.22845,4.2958,0
12.22855,2.89717,0
12.22865,2.52253,0
12.22875,4.27083,0
12.22885,4.59551,0
12.22895,1.94809,0
12.22905,3.34673,0
12.22915,2.84722,0
12.22925,2.84722,0
12.22935,2.52253,0
12.22945,3.92117,0
12.22954,2.84722,0
12.22964,3.29678,0
12.22974,3.19687,0
12.22984,3.42165,0
12.22994,3.54653,0
12.23004,3.14692,0
12.23014,4.07102,0
12.23024,3.12195,0
12.23034,3.072,0
12.23044,3.64643,0
12.23054,4.12097,0
12.23064,4.47063,0
12.23074,3.72136,0
12.23084,5.12,0
12.23094,3.72136,0
12.23104,4.3957,0
12.23114,3.97112,0
12.23124,2.92214,0
12.23134,3.59648,0
12.23144,2.49756,0
12.23153,5.07004,0
12.23163,4.14595,0
12.23173,2.62244,0
12.23183,3.32175,0
12.23193,3.3717,0
12.23203,2.89717,0
12.23213,3.97112,0
12.23223,4.64546,0
12.23233,4.1959,0
12.23243,2.42263,0
12.23253,3.2718,0
12.23263,3.59648,0
12.23273,4.42068,0
12.23283,3.47161,0
12.23293,4.87024,0
12.23303,4.04604,0
12.23313,3.77131,0
12.23323,4.02107,0
12.23333,2.67239,0
12.23343,3.24683,0
12.23353,3.59648,0
12.23362,2.94712,0
12.23372,3.39668,0
12.23382,3.99609,0
12.23392,3.69639,0
12.23402,3.19687,0
12.23412,3.47161,0
12.23422,4.1959,0
12.23432,3.09697,0
12.23442,3.92117,0
12.23452,3.47161,0
12.23462,3.02205,0
12.23472,3.19687,0
12.23482,3.29678,0
12.23492,3.42165,0
12.23502,3.69639,0
12.23512,2.49756,0
12.23522,3.69639,0
12.23532,4.44565,0
12.23542,3.49658,0
12.23551,3.82126,0
12.23561,2.82224,0
12.23571,1.77327,0
12.23581,3.52156,0
12.23591,4.72039,0
12.23601,4.04604,0
12.23611,3.64643,0
12.23621,3.64643,0
12.23631,3.82126,0
12.23641,4.77034,0
12.23651,4.42068,0
12.23661,4.49561,0
12.23671,3.47161,0
12.23681,5.16995,0
12.23691,4.84526,0
12.23701,4.64546,0
12.23711,3.54653,0
12.23721,4.1959,0
12.23731,4.99512,0
12.23741,5.46965,0
12.2375,3.42165,0
12.2376,3.87121,0
12.2377,5.3198,0
12.2378,3.42165,0
12.2379,5.34478,0
12.238,4.04604,0
12.2381,4.77034,0
12.2382,3.22185,0
12.2383,4.82029,0
12.2384,3.92117,0
12.2385,4.54556,0
12.2386,5.64448,0
12.2387,2.74731,0
12.2388,4.72039,0
12.2389,2.67239,0
12.239,5.44468,0
12.2391,4.54556,0
12.2392,4.2958,0
12.2393,6.71843,0
12.2394,4.72039,0
12.2395,4.69541,0
12.23959,4.69541,0
12.23969,4.02107,0
12.23979,5.4197,0
12.23989,3.74634,0
12.23999,4.67043,0
12.24009,3.74634,0
12.24019,3.92117,0
12.24029,3.3717,0
12.24039,3.84624,0
12.24049,3.74634,0
12.24059,3.72136,0
12.24069,5.3198,0
12.24079,3.29678,0
12.24089,3.44663,0
12.24099,2.62244,0
12.24109,2.84722,0
12.24119,4.79531,0
12.24129,5.12,0
12.24139,3.77131,0
12.24148,3.82126,0
12.24158,3.54653,0
12.24168,3.14692,0
12.24178,2.62244,0
12.24188,4.3957,0
12.24198,3.2718,0
12.24208,3.82126,0
12.24218,4.44565,0
12.24228,3.77131,0
12.24238,2.99707,0
12.24248,2.3477,0
12.24258,3.74634,0
12.24268,4.096,0
12.24278,4.2958,0
12.24288,3.22185,0
12.24298,5.36975,0
12.24308,3.72136,0
12.24318,6.31882,0
12.24328,4.77034,0
12.24338,4.14595,0
12.24347,4.3957,0
12.24357,4.59551,0
12.24367,4.04604,0
12.24377,3.29678,0
12.24387,3.77131,0
12.24397,4.2958,0
12.24407,4.94517,0
12.24417,4.64546,0
12.24427,4.37073,0
12.24437,5.34478,0
12.24447,5.09502,0
12.24457,3.69639,0
12.24467,3.74634,0
12.24477,3.44663,0
12.24487,4.27083,0
12.24497,3.32175,0
12.24507,2.99707,0
12.24517,3.87121,0
12.24527,5.19492,0
12.24537,3.82126,0
12.24547,4.42068,0
12.24556,5.19492,0
12.24566,4.47063,0
12.24576,4.07102,0
12.24586,3.49658,0
12.24596,3.57151,0
12.24606,5.36975,0
12.24616,3.97112,0
12.24626,3.34673,0
12.24636,3.67141,0
12.24646,4.52058,0
12.24656,3.79629,0
12.24666,3.72136,0
12.24676,3.1719,0
12.24686,3.42165,0
12.24696,3.22185,0
12.24706,4.07102,0
12.24716,5.46965,0
12.24726,3.72136,0
12.24736,5.07004,0
12.24745,4.2958,0
12.24755,4.07102,0
12.24765,4.42068,0
12.24775,4.12097,0
12.24785,4.44565,0
12.24795,3.54653,0
12.24805,5.02009,0
12.24815,2.84722,0
12.24825,5.16995,0
12.24835,2.52253,0
12.24845,3.3717,0
12.24855,3.2718,0
12.24865,3.14692,0
12.24875,4.096,0
12.24885,3.64643,0
12.24895,2.92214,0
12.24905,3.79629,0
12.24915,3.74634,0
12.24925,3.59648,0
12.24935,3.072,0
12.24944,4.27083,0
12.24954,4.17092,0
12.24964,3.24683,0
12.24974,3.79629,0
12.24984,4.02107,0
12.24994,4.3957,0
12.25004,3.22185,0
12.25014,4.67043,0
12.25024,4.92019,0
12.25034,3.14692,0
12.25044,3.79629,0
12.25054,3.072,0
12.25064,4.77034,0
12.25074,2.67239,0
12.25084,4.12097,0
12.25094,4.59551,0
12.25104,4.97014,0
12.25114,4.74536,0
12.25124,5.44468,0
12.25134,3.34673,0
12.25144,4.096,0
12.25153,3.42165,0
12.25163,4.64546,0
12.25173,4.02107,0
12.25183,3.59648,0
12.25193,4.47063,0
12.25203,4.27083,0
12.25213,3.84624,0
12.25223,3.34673,0
12.25233,2.99707,0
12.25243,2.79726,0
12.25253,3.59648,0
12.25263,3.94614,0
12.25273,3.87121,0
12.25283,3.87121,0
12.25293,2.84722,0
12.25303,3.19687,0
12.25313,4.34575,0
12.25323,3.47161,0
12.25333,4.57053,0
12.25342,2.89717,0
12.25352,3.44663,0
12.25362,3.69639,0
12.25372,4.47063,0
12.25382,3.04702,0
12.25392,4.77034,0
12.25402,4.94517,0
12.25412,3.2718,0
12.25422,3.44663,0
12.25432,3.62146,0
12.25442,3.52156,0
12.25452,4.42068,0
12.25462,5.2199,0
12.25472,4.37073,0
12.25482,5.24487,0
12.25492,4.94517,0
12.25502,3.57151,0
12.25512,5.16995,0
12.25522,4.02107,0
12.25532,3.42165,0
12.25541,5.02009,0
12.25551,4.62048,0
12.25561,4.79531,0
12.25571,4.24585,0
12.25581,3.94614,0
12.25591,4.54556,0
12.25601,4.47063,0
12.25611,4.27083,0
12.25621,3.87121,0
12.25631,4.87024,0
12.25641,3.57151,0
12.25651,4.89521,0
12.25661,4.04604,0
12.25671,3.67141,0
12.25681,3.77131,0
12.25691,4.49561,0
12.25701,4.84526,0
12.25711,4.22087,0
12.25721,3.32175,0
12.25731,6.46868,0
12.25741,4.12097,0
12.2575,3.44663,0
12.2576,5.19492,0
12.2577,3.89619,0
12.2578,3.04702,0
12.2579,3.69639,0
12.258,3.99609,0
12.2581,2.74731,0
12.2582,2.02302,0
12.2583,2.82224,0
12.2584,4.72039,0
12.2585,2.97209,0
12.2586,4.52058,0
12.2587,3.77131,0
12.2588,6.21892,0
12.2589,2.39766,0
12.259,4.44565,0
12.2591,3.97112,0
12.2592,3.84624,0
12.2593,4.67043,0
12.25939,3.74634,0
12.25949,4.14595,0
12.25959,3.92117,0
12.25969,4.24585,0
12.25979,4.12097,0
12.25989,4.34575,0
12.25999,5.02009,0
12.26009,4.79531,0
12.26019,5.19492,0
12.26029,3.62146,0
12.26039,3.62146,0
12.26049,4.17092,0
12.26059,3.29678,0
12.26069,4.67043,0
12.26079,3.82126,0
12.26089,4.07102,0
12.26099,4.096,0
12.26109,4.64546,0
12.26119,2.19785,0
12.26129,2.27278,0
12.26138,4.096,0
12.26148,2.42263,0
12.26158,3.82126,0
12.26168,3.34673,0
12.26178,2.99707,0
12.26188,5.12,0
12.26198,4.02107,0
12.26208,3.84624,0
12.26218,4.02107,0
12.26228,3.42165,0
12.26238,4.02107,0
12.26248,2.77229,0
12.26258,4.02107,0
12.26268,4.12097,0
12.26278,3.92117,0
12.26288,1.64839,0
12.26298,4.32078,0
12.26308,4.99512,0
12.26318,3.87121,0
12.26328,3.69639,0
12.26338,5.14497,0
12.26347,3.54653,0
12.26357,3.79629,0
12.26367,3.32175,0
12.26377,4.12097,0
12.26387,2.97209,0
12.26397,4.89521,0
12.26407,3.77131,0
12.26417,3.47161,0
12.26427,4.32078,0
12.26437,2.84722,0
12.26447,4.02107,0
12.26457,3.87121,0
12.26467,4.54556,0
12.26477,4.24585,0
12.26487,2.82224,0
12.26497,3.44663,0
12.26507,3.47161,0
12.26517,3.62146,0
12.26527,3.42165,0
12.26536,4.57053,0
12.26546,2.77229,0
12.26556,3.99609,0
12.26566,3.94614,0
12.26576,3.1719,0
12.26586,4.07102,0
12.26596,3.1719,0
12.26606,3.89619,0
12.26616,4.22087,0
12.26626,4.79531,0
12.26636,3.64643,0
12.26646,3.62146,0
12.26656,4.87024,0
12.26666,4.54556,0
12.26676,3.62146,0
12.26686,4.49561,0
12.26696,3.94614,0
12.26706,4.1959,0
12.26716,3.04702,0
12.26726,3.87121,0
12.26735,3.79629,0
12.26745,3.67141,0
12.26755,5.36975,0
12.26765,3.24683,0
12.26775,4.32078,0
12.26785,4.12097,0
12.26795,4.12097,0
12.26805,4.32078,0
12.26815,5.3198,0
12.26825,4.37073,0
12.26835,4.24585,0
12.26845,4.07102,0
12.26855,4.54556,0
12.26865,5.29482,0
12.26875,4.34575,0
12.26885,5.09502,0
12.26895,3.74634,0
12.26905,5.26985,0
12.26915,4.47063,0
12.26925,3.39668,0
12.26935,5.07004,0
12.26944,5.64448,0
12.26954,4.37073,0
12.26964,4.3957,0
12.26974,4.34575,0
12.26984,4.89521,0
12.26994,5.49463,0
12.27004,5.36975,0
12.27014,4.096,0
12.27024,6.16897,0
12.27034,3.59648,0
12.27044,4.52058,0
12.27054,3.44663,0
12.27064,4.77034,0
12.27074,4.34575,0
12.27084,6.09404,0
12.27094,3.04702,0
12.27104,4.32078,0
12.27114,5.2199,0
12.27124,3.64643,0
12.27133,4.67043,0
12.27143,4.82029,0
12.27153,3.82126,0
12.27163,4.87024,0
12.27173,3.97112,0
12.27183,6.36877,0
12.27193,3.47161,0
12.27203,3.64643,0
12.27213,4.34575,0
12.27223,4.87024,0
12.27233,5.54458,0
12.27243,4.84526,0
12.27253,3.42165,0
12.27263,4.27083,0
12.27273,4.44565,0
12.27283,5.76936,0
12.27293,3.44663,0
12.27303,3.3717,0
12.27313,5.19492,0
12.27323,3.79629,0
12.27332,3.89619,0
12.27342,2.72234,0
12.27352,4.32078,0
12.27362,5.44468,0
12.27372,4.77034,0
12.27382,4.77034,0
12.27392,5.02009,0
12.27402,4.89521,0
12.27412,3.87121,0
12.27422,4.34575,0
12.27432,3.69639,0
12.27442,3.64643,0
12.27452,3.34673,0
12.27462,3.42165,0
12.27472,4.32078,0
12.27482,3.84624,0
12.27492,4.34575,0
12.27502,5.12,0
12.27512,3.47161,0
12.27522,3.44663,0
12.27532,3.32175,0
12.27541,3.99609,0
12.27551,4.77034,0
12.27561,4.69541,0
12.27571,3.79629,0
12.27581,3.12195,0
12.27591,3.19687,0
12.27601,3.57151,0
12.27611,4.1959,0
12.27621,3.77131,0
12.27631,3.77131,0
12.27641,4.04604,0
12.27651,5.66946,0
12.27661,4.17092,0
12.27671,6.16897,0
12.27681,8.46672,0
12.27691,6.64351,0
12.27701,4.74536,0
12.27711,4.89521,0
12.27721,5.64448,0
12.2773,4.37073,0
12.2774,4.59551,0
12.2775,3.34673,0
12.2776,5.07004,0
12.2777,4.77034,0
12.2778,3.79629,0
12.2779,4.2958,0
12.278,4.42068,0
12.2781,4.74536,0
12.2782,5.07004,0
12.2783,4.27083,0
12.2784,4.12097,0
12.2785,4.02107,0
12.2786,5.19492,0
12.2787,3.72136,0
12.2788,4.14595,0
12.2789,3.22185,0
12.279,4.77034,0
12.2791,4.77034,0
12.2792,4.44565,0
12.27929,5.4197,0
12.27939,4.49561,0
12.27949,4.47063,0
12.27959,3.19687,0
12.27969,3.32175,0
12.27979,4.096,0
12.27989,2.94712,0
12.27999,4.04604,0
12.28009,2.42263,0
12.28019,3.24683,0
12.28029,2.62244,0
12.28039,4.49561,0
12.28049,3.84624,0
12.28059,3.87121,0
12.28069,3.92117,0
12.28079,5.66946,0
12.28089,3.99609,0
12.28099,4.47063,0
12.28109,2.64741,0
12.28119,3.14692,0
12.28129,3.92117,0
12.28138,5.4197,0
12.28148,2.64741,0
12.28158,4.89521,0
12.28168,4.42068,0
12.28178,3.2718,0
12.28188,4.07102,0
12.28198,3.72136,0
12.28208,5.5196,0
12.28218,4.74536,0
12.28228,3.44663,0
12.28238,3.92117,0
12.28248,4.64546,0
12.28258,4.49561,0
12.28268,3.3717,0
12.28278,4.22087,0
12.28288,4.59551,0
12.28298,5.02009,0
12.28308,3.14692,0
12.28318,4.64546,0
12.28327,4.3957,0
12.28337,2.87219,0
12.28347,3.1719,0
12.28357,4.79531,0
12.28367,4.77034,0
12.28377,4.47063,0
12.28387,5.07004,0
12.28397,5.14497,0
12.28407,2.29775,0
12.28417,4.74536,0
12.28427,4.74536,0
12.28437,4.74536,0
12.28447,3.64643,0
12.28457,3.69639,0
12.28467,4.12097,0
12.28477,3.09697,0
12.28487,3.42165,0
12.28497,3.072,0
12.28507,3.57151,0
12.28517,3.2718,0
12.28526,2.89717,0
12.28536,4.87024,0
12.28546,3.74634,0
12.28556,3.92117,0
12.28566,5.2199,0
12.28576,4.62048,0
12.28586,6.26887,0
12.28596,6.26887,0
12.28606,4.24585,0
12.28616,4.67043,0
12.28626,5.02009,0
12.28636,5.04507,0
12.28646,4.096,0
12.28656,3.69639,0
12.28666,4.2958,0
12.28676,5.07004,0
12.28686,5.12,0
12.28696,3.62146,0
12.28706,3.94614,0
12.28716,3.94614,0
12.28726,5.19492,0
12.28735,4.096,0
12.28745,4.49561,0
12.28755,3.69639,0
12.28765,5.07004,0
12.28775,4.32078,0
12.28785,4.07102,0
12.28795,3.72136,0
12.28805,5.44468,0
12.28815,3.97112,0
12.28825,5.39473,0
12.28835,2.82224,0
12.28845,4.97014,0
12.28855,3.67141,0
12.28865,5.02009,0
12.28875,3.94614,0
12.28885,4.59551,0
12.28895,3.44663,0
12.28905,4.62048,0
12.28915,4.24585,0
12.28924,3.04702,0
12.28934,4.07102,0
12.28944,5.3198,0
12.28954,4.69541,0
12.28964,5.19492,0
12.28974,4.59551,0
12.28984,3.42165,0
12.28994,4.77034,0
12.29004,4.1959,0
12.29014,4.12097,0
12.29024,4.89521,0
12.29034,4.84526,0
12.29044,4.87024,0
12.29054,5.07004,0
12.29064,4.99512,0
12.29074,4.07102,0
12.29084,5.71941,0
12.29094,4.67043,0
12.29104,5.59453,0
12.29114,5.19492,0
12.29123,2.99707,0
12.29133,4.096,0
12.29143,4.34575,0
12.29153,4.82029,0
12.29163,3.87121,0
