phenotype,file,step,epoch,steps_per_epoch,eps_mse
Phenotype_B,Phenotype_B_DDPM.pt,3675,1.8807574206755373,1954.0,0.2982502990961075
Phenotype_B,Phenotype_B_DDPM.pt,3700,1.893551688843398,1954.0,0.27341593861579894
Phenotype_B,Phenotype_B_DDPM.pt,3725,1.9063459570112589,1954.0,0.2770117700099945
Phenotype_B,Phenotype_B_DDPM.pt,3750,1.9191402251791199,1954.0,0.2922109222412109
Phenotype_B,Phenotype_B_DDPM.pt,3775,1.9319344933469806,1954.0,0.29277484834194184
Phenotype_B,Phenotype_B_DDPM.pt,3800,1.9447287615148414,1954.0,0.26583042681217195
Phenotype_B,Phenotype_B_DDPM.pt,3825,1.9575230296827022,1954.0,0.2773616456985474
Phenotype_B,Phenotype_B_DDPM.pt,3850,1.970317297850563,1954.0,0.2902211290597916
Phenotype_B,Phenotype_B_DDPM.pt,3875,1.9831115660184238,1954.0,0.27819845855236053
Phenotype_B,Phenotype_B_DDPM.pt,3900,1.9959058341862845,1954.0,0.2799051994085312
Phenotype_B,Phenotype_B_DDPM.pt,3925,2.0087001023541453,1954.0,0.2721426838636398
Phenotype_B,Phenotype_B_DDPM.pt,3950,2.021494370522006,1954.0,0.27661003708839416
Phenotype_B,Phenotype_B_DDPM.pt,3975,2.034288638689867,1954.0,0.2837674969434738
Phenotype_B,Phenotype_B_DDPM.pt,4000,2.0470829068577276,1954.0,0.28297791063785555
Phenotype_B,Phenotype_B_DDPM.pt,4025,2.0598771750255884,1954.0,0.2778038203716278
Phenotype_B,Phenotype_B_DDPM.pt,4050,2.072671443193449,1954.0,0.2775946533679962
Phenotype_B,Phenotype_B_DDPM.pt,4075,2.08546571136131,1954.0,0.3071482515335083
Phenotype_B,Phenotype_B_DDPM.pt,4100,2.0982599795291708,1954.0,0.2847315835952759
Phenotype_B,Phenotype_B_DDPM.pt,4125,2.1110542476970315,1954.0,0.29507397413253783
Phenotype_B,Phenotype_B_DDPM.pt,4150,2.1238485158648923,1954.0,0.2770977050065994
Phenotype_B,Phenotype_B_DDPM.pt,4175,2.1366427840327535,1954.0,0.26355732083320615
Phenotype_B,Phenotype_B_DDPM.pt,4200,2.1494370522006143,1954.0,0.27517480790615084
Phenotype_B,Phenotype_B_DDPM.pt,4225,2.162231320368475,1954.0,0.29027807116508486
